# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
1.400000000000000000e+01 1.078343350614253682e+00 7.600200000000000289e-01 5.218987025963232051e-01 8.342000000000000526e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.519999999999999796e-01 9.579999999999999627e-01 7.660000000000000142e-01 5.330000000000000293e-01 7.840000000000000302e-01 8.110000000000000542e-01 9.360000000000000542e-01 9.240000000000000435e-01 8.940000000000000169e-01 8.840000000000000080e-01
1.500000000000000000e+01 1.067361352158447074e+00 7.670599999999999641e-01 5.174411833286285400e-01 8.313000000000000389e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.790000000000000036e-01 9.220000000000000417e-01 7.780000000000000249e-01 8.369999999999999662e-01 8.870000000000000107e-01 5.889999999999999680e-01 8.329999999999999627e-01 8.050000000000000488e-01 9.040000000000000258e-01 8.790000000000000036e-01
1.600000000000000000e+01 1.061981815789955430e+00 7.713200000000000056e-01 5.327112445244773786e-01 8.287999999999999812e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.399999999999999689e-01 9.290000000000000480e-01 7.620000000000000107e-01 8.179999999999999494e-01 9.180000000000000382e-01 5.250000000000000222e-01 8.499999999999999778e-01 8.159999999999999476e-01 9.439999999999999503e-01 8.860000000000000098e-01
1.700000000000000000e+01 1.047354525811994064e+00 7.759599999999999831e-01 4.885677188254012315e-01 8.445000000000000284e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.110000000000000542e-01 9.330000000000000515e-01 7.740000000000000213e-01 7.169999999999999707e-01 8.519999999999999796e-01 8.269999999999999574e-01 7.920000000000000373e-01 8.920000000000000151e-01 9.000000000000000222e-01 9.469999999999999529e-01
1.800000000000000000e+01 1.038823894141045256e+00 7.771000000000000130e-01 4.747228184447120913e-01 8.419999999999999707e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.569999999999999840e-01 9.449999999999999512e-01 7.089999999999999636e-01 7.750000000000000222e-01 6.830000000000000515e-01 7.890000000000000346e-01 9.409999999999999476e-01 8.960000000000000187e-01 9.419999999999999485e-01 8.830000000000000071e-01
1.900000000000000000e+01 1.025381986139984436e+00 7.836999999999999522e-01 5.374314570769714861e-01 8.231000000000000538e-01 1.000000000000000056e-01 0.000000000000000000e+00 7.740000000000000213e-01 9.659999999999999698e-01 7.680000000000000160e-01 8.940000000000000169e-01 7.960000000000000409e-01 6.590000000000000302e-01 7.129999999999999671e-01 8.750000000000000000e-01 8.900000000000000133e-01 8.960000000000000187e-01
2.000000000000000000e+01 1.020439695793317725e+00 7.879599999999999937e-01 5.552210213658147486e-01 8.270999999999999464e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.249999999999999556e-01 9.040000000000000258e-01 8.110000000000000542e-01 5.230000000000000204e-01 6.959999999999999520e-01 9.160000000000000364e-01 8.369999999999999662e-01 9.399999999999999467e-01 9.469999999999999529e-01 8.719999999999999973e-01
2.100000000000000000e+01 1.013397169929243224e+00 7.934200000000000141e-01 4.622734527523144621e-01 8.578000000000000069e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.180000000000000382e-01 9.300000000000000488e-01 7.780000000000000249e-01 7.449999999999999956e-01 8.409999999999999698e-01 8.020000000000000462e-01 8.659999999999999920e-01 8.169999999999999485e-01 9.439999999999999503e-01 9.370000000000000551e-01
2.200000000000000000e+01 1.004063737445814120e+00 7.962200000000000388e-01 4.351170780940558647e-01 8.629999999999999893e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.209999999999999520e-01 8.870000000000000107e-01 8.129999999999999449e-01 7.419999999999999929e-01 8.790000000000000036e-01 7.790000000000000258e-01 8.770000000000000018e-01 9.120000000000000329e-01 9.529999999999999583e-01 9.669999999999999707e-01
2.300000000000000000e+01 9.901671466427740542e-01 8.002799999999999914e-01 4.469573563946702688e-01 8.649999999999999911e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.599999999999999867e-01 9.389999999999999458e-01 7.990000000000000435e-01 7.079999999999999627e-01 8.850000000000000089e-01 7.930000000000000382e-01 8.579999999999999849e-01 9.290000000000000480e-01 9.350000000000000533e-01 9.439999999999999503e-01
