# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
4.200000000000000000e+01 5.178671403974294263e-01 7.915624999999999467e-01 4.731235559395281509e-01 8.199999999999999512e-01 1.000000000000000056e-01 6.049999999999999822e-01 9.775000000000000355e-01 9.375000000000000000e-01 7.600000000000000089e-01
4.300000000000000000e+01 4.982222901284694694e-01 8.051562500000000178e-01 3.479632541583850824e-01 8.618749999999999467e-01 1.000000000000000056e-01 8.449999999999999734e-01 9.775000000000000355e-01 8.375000000000000222e-01 7.874999999999999778e-01
4.400000000000000000e+01 5.013825074583292407e-01 8.028125000000000400e-01 3.114051308482885250e-01 8.787500000000000311e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.625000000000000222e-01 7.824999999999999734e-01 8.874999999999999556e-01
4.500000000000000000e+01 4.858313649147749103e-01 8.090625000000000178e-01 3.301228278875351085e-01 8.737500000000000266e-01 1.000000000000000056e-01 8.475000000000000311e-01 9.749999999999999778e-01 8.074999999999999956e-01 8.649999999999999911e-01
4.600000000000000000e+01 4.748927608132362255e-01 8.135937500000000044e-01 3.694746165495598755e-01 8.562499999999999556e-01 1.000000000000000056e-01 8.425000000000000266e-01 9.849999999999999867e-01 7.249999999999999778e-01 8.725000000000000533e-01
4.700000000000000000e+01 4.822209595143794880e-01 8.104687499999999600e-01 3.153379832359496371e-01 8.806249999999999911e-01 1.000000000000000056e-01 8.800000000000000044e-01 9.799999999999999822e-01 7.700000000000000178e-01 8.924999999999999600e-01
4.800000000000000000e+01 4.708263502269983136e-01 8.190625000000000266e-01 3.703602743102237804e-01 8.612499999999999600e-01 1.000000000000000056e-01 7.624999999999999556e-01 9.675000000000000266e-01 9.224999999999999867e-01 7.924999999999999822e-01
4.900000000000000000e+01 4.664867649972438968e-01 8.184375000000000400e-01 3.808905032716575212e-01 8.543749999999999956e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.899999999999999911e-01 7.399999999999999911e-01 8.024999999999999911e-01
5.000000000000000000e+01 4.703551147133112065e-01 8.107812500000000089e-01 3.899739776189380946e-01 8.656249999999999778e-01 1.000000000000000056e-01 7.924999999999999822e-01 9.925000000000000488e-01 8.725000000000000533e-01 8.050000000000000488e-01
5.100000000000000000e+01 4.586024687439202996e-01 8.201562500000000311e-01 3.752007836010307074e-01 8.556249999999999689e-01 1.000000000000000056e-01 7.574999999999999512e-01 9.625000000000000222e-01 9.475000000000000089e-01 7.550000000000000044e-01
