# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
2.100000000000000000e+01 1.109373783844064931e+00 7.507200000000000539e-01 5.557020649361533726e-01 8.203000000000000291e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.840000000000000080e-01 8.920000000000000151e-01 6.780000000000000471e-01 6.680000000000000382e-01 8.259999999999999565e-01 7.279999999999999805e-01 8.439999999999999725e-01 9.160000000000000364e-01 9.140000000000000346e-01 8.529999999999999805e-01
2.200000000000000000e+01 1.105854747505883529e+00 7.503400000000000070e-01 5.618101320803736698e-01 8.236999999999999877e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.709999999999999964e-01 9.340000000000000524e-01 6.430000000000000160e-01 7.620000000000000107e-01 8.419999999999999707e-01 7.459999999999999964e-01 7.770000000000000240e-01 8.960000000000000187e-01 8.409999999999999698e-01 9.250000000000000444e-01
2.300000000000000000e+01 1.101927867358263313e+00 7.560200000000000253e-01 5.706879940276710084e-01 8.177999999999999714e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.339999999999999636e-01 9.379999999999999449e-01 7.299999999999999822e-01 6.129999999999999893e-01 6.840000000000000524e-01 7.560000000000000053e-01 8.579999999999999849e-01 9.370000000000000551e-01 9.300000000000000488e-01 8.980000000000000204e-01
2.400000000000000000e+01 1.097186296015157936e+00 7.539799999999999836e-01 5.562760178654339027e-01 8.208999999999999631e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.330000000000000515e-01 9.619999999999999662e-01 7.339999999999999858e-01 5.849999999999999645e-01 8.279999999999999583e-01 7.870000000000000329e-01 9.090000000000000302e-01 7.680000000000000160e-01 8.619999999999999885e-01 8.409999999999999698e-01
2.500000000000000000e+01 1.085761764037326937e+00 7.609399999999999498e-01 5.675500342830682721e-01 8.148999999999999577e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.439999999999999725e-01 9.569999999999999618e-01 7.079999999999999627e-01 5.090000000000000080e-01 8.100000000000000533e-01 9.070000000000000284e-01 8.900000000000000133e-01 7.029999999999999583e-01 9.100000000000000311e-01 9.110000000000000320e-01
2.600000000000000000e+01 1.079968160112469988e+00 7.653999999999999693e-01 5.664691271873327771e-01 8.135000000000000009e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.599999999999999867e-01 9.599999999999999645e-01 8.659999999999999920e-01 6.119999999999999885e-01 7.229999999999999760e-01 6.770000000000000462e-01 8.709999999999999964e-01 8.790000000000000036e-01 9.080000000000000293e-01 7.790000000000000258e-01
2.700000000000000000e+01 1.073134126414569289e+00 7.695800000000000418e-01 5.345555057826514300e-01 8.282000000000000473e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.489999999999999769e-01 8.890000000000000124e-01 6.440000000000000169e-01 8.080000000000000515e-01 7.830000000000000293e-01 6.810000000000000497e-01 8.419999999999999707e-01 9.370000000000000551e-01 9.220000000000000417e-01 9.270000000000000462e-01
2.800000000000000000e+01 1.063110577358470366e+00 7.729800000000000004e-01 5.091867651135776329e-01 8.411999999999999478e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.559999999999999831e-01 9.589999999999999636e-01 7.980000000000000426e-01 7.590000000000000080e-01 8.890000000000000124e-01 6.800000000000000488e-01 8.489999999999999769e-01 8.709999999999999964e-01 8.729999999999999982e-01 8.780000000000000027e-01
2.900000000000000000e+01 1.064008179949554878e+00 7.734999999999999654e-01 5.755799093756812645e-01 8.184000000000000163e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.270000000000000462e-01 9.340000000000000524e-01 6.770000000000000462e-01 4.949999999999999956e-01 7.630000000000000115e-01 7.990000000000000435e-01 8.850000000000000089e-01 9.559999999999999609e-01 9.160000000000000364e-01 8.319999999999999618e-01
3.000000000000000000e+01 1.055567048370876337e+00 7.748399999999999732e-01 5.203998202142624541e-01 8.367999999999999883e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.920000000000000151e-01 9.360000000000000542e-01 8.469999999999999751e-01 7.159999999999999698e-01 7.740000000000000213e-01 6.949999999999999512e-01 9.050000000000000266e-01 8.289999999999999591e-01 8.589999999999999858e-01 9.150000000000000355e-01
