# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
1.100000000000000000e+01 1.855906728056860633e+00 3.661599999999999855e-01 1.610467258352822117e+00 4.133999999999999897e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.390000000000000013e-01 6.260000000000000009e-01 2.959999999999999853e-01 2.169999999999999984e-01 1.900000000000000022e-01 3.790000000000000036e-01 4.440000000000000058e-01 5.300000000000000266e-01 4.309999999999999942e-01 5.819999999999999618e-01
1.200000000000000000e+01 1.851896396449034699e+00 3.690999999999999837e-01 1.595299137286104063e+00 4.218999999999999972e-01 1.000000000000000056e-01 0.000000000000000000e+00 3.629999999999999893e-01 5.300000000000000266e-01 2.359999999999999876e-01 4.979999999999999982e-01 2.280000000000000082e-01 2.179999999999999993e-01 5.490000000000000435e-01 5.430000000000000382e-01 5.450000000000000400e-01 5.090000000000000080e-01
1.300000000000000000e+01 1.846428156509204221e+00 3.731400000000000272e-01 1.591352901900538130e+00 4.274999999999999911e-01 1.000000000000000056e-01 0.000000000000000000e+00 3.850000000000000089e-01 6.009999999999999787e-01 2.670000000000000151e-01 2.179999999999999993e-01 3.790000000000000036e-01 4.959999999999999964e-01 3.810000000000000053e-01 4.879999999999999893e-01 4.869999999999999885e-01 5.729999999999999538e-01
1.400000000000000000e+01 1.844912740563400488e+00 3.725600000000000023e-01 1.625792306832992917e+00 4.122999999999999998e-01 1.000000000000000056e-01 0.000000000000000000e+00 3.860000000000000098e-01 6.730000000000000426e-01 1.209999999999999964e-01 2.320000000000000118e-01 2.059999999999999887e-01 3.569999999999999840e-01 7.660000000000000142e-01 4.769999999999999796e-01 5.659999999999999476e-01 3.390000000000000235e-01
1.500000000000000000e+01 1.835404622882738090e+00 3.754000000000000115e-01 1.537711265368964408e+00 4.349999999999999978e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.030000000000000027e-01 5.230000000000000204e-01 3.119999999999999996e-01 4.209999999999999853e-01 3.629999999999999893e-01 2.389999999999999902e-01 3.970000000000000195e-01 4.979999999999999982e-01 5.829999999999999627e-01 5.110000000000000098e-01
1.600000000000000000e+01 1.830299517777358220e+00 3.788599999999999746e-01 1.552284239580075109e+00 4.349000000000000088e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.550000000000000155e-01 7.219999999999999751e-01 2.969999999999999862e-01 1.739999999999999880e-01 1.610000000000000042e-01 4.450000000000000067e-01 6.179999999999999938e-01 5.560000000000000497e-01 5.370000000000000329e-01 3.840000000000000080e-01
1.700000000000000000e+01 1.830243384235574977e+00 3.815200000000000258e-01 1.551807547910525775e+00 4.326999999999999735e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.390000000000000013e-01 6.009999999999999787e-01 3.220000000000000084e-01 1.600000000000000033e-01 1.489999999999999936e-01 4.620000000000000218e-01 5.310000000000000275e-01 6.420000000000000151e-01 5.000000000000000000e-01 5.210000000000000187e-01
1.800000000000000000e+01 1.823159798016856348e+00 3.826800000000000201e-01 1.515319991797303922e+00 4.482999999999999763e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.630000000000000226e-01 6.620000000000000329e-01 3.569999999999999840e-01 3.009999999999999898e-01 8.699999999999999400e-02 4.620000000000000218e-01 6.029999999999999805e-01 5.520000000000000462e-01 5.769999999999999574e-01 4.189999999999999836e-01
1.900000000000000000e+01 1.823543836882842051e+00 3.859799999999999898e-01 1.513856714525923630e+00 4.451999999999999846e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.639999999999999458e-01 6.270000000000000018e-01 3.920000000000000151e-01 2.409999999999999920e-01 2.310000000000000109e-01 4.010000000000000231e-01 4.969999999999999973e-01 5.679999999999999494e-01 4.129999999999999782e-01 5.180000000000000160e-01
2.000000000000000000e+01 1.818044125690569945e+00 3.862800000000000122e-01 1.539527835175632964e+00 4.460000000000000075e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.979999999999999982e-01 7.540000000000000036e-01 1.749999999999999889e-01 1.449999999999999900e-01 1.920000000000000040e-01 4.640000000000000235e-01 6.189999999999999947e-01 5.889999999999999680e-01 5.100000000000000089e-01 5.140000000000000124e-01
2.100000000000000000e+01 1.817811238559788878e+00 3.868599999999999817e-01 1.527225385839565908e+00 4.429000000000000159e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.230000000000000204e-01 6.199999999999999956e-01 2.760000000000000231e-01 2.630000000000000115e-01 3.469999999999999751e-01 3.380000000000000226e-01 5.899999999999999689e-01 4.809999999999999831e-01 4.819999999999999840e-01 5.090000000000000080e-01
2.200000000000000000e+01 1.812567021476101381e+00 3.910799999999999832e-01 1.497984924636329040e+00 4.475000000000000089e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.180000000000000160e-01 6.189999999999999947e-01 2.869999999999999774e-01 4.859999999999999876e-01 1.839999999999999969e-01 2.730000000000000204e-01 4.789999999999999813e-01 5.999999999999999778e-01 5.200000000000000178e-01 5.090000000000000080e-01
2.300000000000000000e+01 1.809981469687024447e+00 3.930799999999999850e-01 1.536371757047244824e+00 4.287000000000000255e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.719999999999999751e-01 7.670000000000000151e-01 5.729999999999999538e-01 1.270000000000000018e-01 3.699999999999999817e-02 4.339999999999999969e-01 4.119999999999999774e-01 5.200000000000000178e-01 5.929999999999999716e-01 3.519999999999999796e-01
2.400000000000000000e+01 1.812635138869209239e+00 3.897599999999999953e-01 1.531388614505243773e+00 4.465000000000000080e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.889999999999999902e-01 7.099999999999999645e-01 3.679999999999999938e-01 1.469999999999999918e-01 4.299999999999999656e-02 4.749999999999999778e-01 5.310000000000000275e-01 5.899999999999999689e-01 5.909999999999999698e-01 5.210000000000000187e-01
2.500000000000000000e+01 1.802291194292801935e+00 3.961000000000000076e-01 1.472653348986713961e+00 4.586999999999999966e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.889999999999999902e-01 5.649999999999999467e-01 3.679999999999999938e-01 4.089999999999999747e-01 2.750000000000000222e-01 2.979999999999999871e-01 5.999999999999999778e-01 5.210000000000000187e-01 6.079999999999999849e-01 4.540000000000000147e-01
2.600000000000000000e+01 1.796549050226778910e+00 3.977600000000000025e-01 1.472480102468984198e+00 4.617999999999999883e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.100000000000000089e-01 6.019999999999999796e-01 2.230000000000000038e-01 4.069999999999999729e-01 3.910000000000000142e-01 3.760000000000000009e-01 5.530000000000000471e-01 5.080000000000000071e-01 5.010000000000000009e-01 5.470000000000000417e-01
2.700000000000000000e+01 1.795898125862663397e+00 4.026000000000000134e-01 1.471786576718948858e+00 4.633999999999999786e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.390000000000000346e-01 6.099999999999999867e-01 3.539999999999999813e-01 2.630000000000000115e-01 2.210000000000000020e-01 3.370000000000000218e-01 6.550000000000000266e-01 5.160000000000000142e-01 5.959999999999999742e-01 5.430000000000000382e-01
2.800000000000000000e+01 1.797957693317801420e+00 3.958599999999999897e-01 1.495732150900478175e+00 4.622999999999999887e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.300000000000000266e-01 6.189999999999999947e-01 3.019999999999999907e-01 3.280000000000000138e-01 2.580000000000000071e-01 3.850000000000000089e-01 6.159999999999999920e-01 5.380000000000000338e-01 5.400000000000000355e-01 5.070000000000000062e-01
2.900000000000000000e+01 1.790151147375637741e+00 4.023999999999999799e-01 1.489436079518863476e+00 4.671000000000000152e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.390000000000000346e-01 6.740000000000000435e-01 2.760000000000000231e-01 2.379999999999999893e-01 2.089999999999999913e-01 5.120000000000000107e-01 5.280000000000000249e-01 5.530000000000000471e-01 5.649999999999999467e-01 5.769999999999999574e-01
3.000000000000000000e+01 1.789287212942932470e+00 4.037799999999999723e-01 1.465818374301678828e+00 4.638999999999999790e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.540000000000000147e-01 7.269999999999999796e-01 2.429999999999999938e-01 4.199999999999999845e-01 3.150000000000000022e-01 3.180000000000000049e-01 4.979999999999999982e-01 6.340000000000000080e-01 5.989999999999999769e-01 4.309999999999999942e-01
3.100000000000000000e+01 1.786556407952262893e+00 4.046000000000000152e-01 1.478748644883640218e+00 4.596000000000000085e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.799999999999999822e-01 6.400000000000000133e-01 2.800000000000000266e-01 2.369999999999999885e-01 1.729999999999999871e-01 3.390000000000000235e-01 6.560000000000000275e-01 5.919999999999999707e-01 5.989999999999999769e-01 5.999999999999999778e-01
3.200000000000000000e+01 1.780567707042242542e+00 4.074599999999999889e-01 1.500950868137347349e+00 4.521000000000000019e-01 1.000000000000000056e-01 0.000000000000000000e+00 6.059999999999999831e-01 5.969999999999999751e-01 2.630000000000000115e-01 2.530000000000000027e-01 2.479999999999999982e-01 5.929999999999999716e-01 4.349999999999999978e-01 5.620000000000000551e-01 5.110000000000000098e-01 4.530000000000000138e-01
3.300000000000000000e+01 1.780487303084009154e+00 4.045000000000000262e-01 1.457367435050086923e+00 4.756000000000000227e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.779999999999999805e-01 7.039999999999999591e-01 3.170000000000000040e-01 2.439999999999999947e-01 3.780000000000000027e-01 4.199999999999999845e-01 5.310000000000000275e-01 5.919999999999999707e-01 6.680000000000000382e-01 4.239999999999999880e-01
3.400000000000000000e+01 1.778749922263034966e+00 4.062600000000000100e-01 1.444746430689534344e+00 4.754999999999999782e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.220000000000000195e-01 6.919999999999999485e-01 2.829999999999999738e-01 1.869999999999999996e-01 2.419999999999999929e-01 5.510000000000000453e-01 5.500000000000000444e-01 6.510000000000000231e-01 5.120000000000000107e-01 5.649999999999999467e-01
3.500000000000000000e+01 1.778183564267246997e+00 4.089599999999999902e-01 1.460814208649217960e+00 4.729999999999999760e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.540000000000000147e-01 5.470000000000000417e-01 2.429999999999999938e-01 3.689999999999999947e-01 3.290000000000000147e-01 4.500000000000000111e-01 5.140000000000000124e-01 5.749999999999999556e-01 6.209999999999999964e-01 6.280000000000000027e-01
3.600000000000000000e+01 1.779734956402086121e+00 4.077200000000000268e-01 1.436813263847424249e+00 4.832000000000000184e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.640000000000000235e-01 6.650000000000000355e-01 2.720000000000000195e-01 1.940000000000000058e-01 2.489999999999999991e-01 5.290000000000000258e-01 6.390000000000000124e-01 6.059999999999999831e-01 6.730000000000000426e-01 5.410000000000000364e-01
3.700000000000000000e+01 1.774392662716461011e+00 4.100199999999999956e-01 1.429580559745764257e+00 4.854999999999999871e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.859999999999999876e-01 7.439999999999999947e-01 3.059999999999999942e-01 3.529999999999999805e-01 3.400000000000000244e-01 3.619999999999999885e-01 5.799999999999999600e-01 5.759999999999999565e-01 5.929999999999999716e-01 5.150000000000000133e-01
3.800000000000000000e+01 1.775400022627524832e+00 4.108600000000000030e-01 1.483782295601817403e+00 4.642999999999999905e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.329999999999999960e-01 7.189999999999999725e-01 3.410000000000000253e-01 2.600000000000000089e-01 2.550000000000000044e-01 3.089999999999999969e-01 5.160000000000000142e-01 5.949999999999999734e-01 6.270000000000000018e-01 5.879999999999999671e-01
3.900000000000000000e+01 1.774861938741370437e+00 4.086400000000000032e-01 1.418496228254641167e+00 4.833999999999999964e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.939999999999999947e-01 6.630000000000000338e-01 3.290000000000000147e-01 4.319999999999999951e-01 2.650000000000000133e-01 2.600000000000000089e-01 5.739999999999999547e-01 5.849999999999999645e-01 6.069999999999999840e-01 6.250000000000000000e-01
4.000000000000000000e+01 1.762269369242516204e+00 4.139200000000000101e-01 1.423149543067517842e+00 4.794999999999999818e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.520000000000000462e-01 6.119999999999999885e-01 4.069999999999999729e-01 1.970000000000000084e-01 2.030000000000000138e-01 5.440000000000000391e-01 5.759999999999999565e-01 5.719999999999999529e-01 5.160000000000000142e-01 6.159999999999999920e-01
4.100000000000000000e+01 1.766562527139752703e+00 4.174399999999999777e-01 1.444270264226407585e+00 4.742999999999999994e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.899999999999999911e-01 6.600000000000000311e-01 3.880000000000000115e-01 1.620000000000000051e-01 2.500000000000000000e-01 5.849999999999999645e-01 4.719999999999999751e-01 5.580000000000000515e-01 5.620000000000000551e-01 6.159999999999999920e-01
4.200000000000000000e+01 1.762904093117570570e+00 4.206400000000000139e-01 1.460953410441121259e+00 4.759999999999999787e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.550000000000000155e-01 7.019999999999999574e-01 2.889999999999999791e-01 3.519999999999999796e-01 3.619999999999999885e-01 3.559999999999999831e-01 5.629999999999999449e-01 5.969999999999999751e-01 5.300000000000000266e-01 5.540000000000000480e-01
