# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
1.000000000000000000e+01 6.483467549085617510e-01 7.465625000000000178e-01 6.819968831539153786e-01 7.275000000000000355e-01 1.000000000000000056e-01 8.599999999999999867e-01 8.100000000000000533e-01 5.550000000000000488e-01 6.850000000000000533e-01
1.100000000000000000e+01 6.071013128757476451e-01 7.562499999999999778e-01 6.888676717877387778e-01 7.312499999999999556e-01 1.000000000000000056e-01 5.749999999999999556e-01 9.599999999999999645e-01 7.299999999999999822e-01 6.600000000000000311e-01
1.200000000000000000e+01 5.861051262915134563e-01 7.643750000000000266e-01 5.686681044101714599e-01 7.724999999999999645e-01 1.000000000000000056e-01 8.449999999999999734e-01 8.900000000000000133e-01 5.849999999999999645e-01 7.700000000000000178e-01
1.300000000000000000e+01 5.691317200660706010e-01 7.696874999999999689e-01 5.979218381643295332e-01 7.487500000000000266e-01 1.000000000000000056e-01 7.449999999999999956e-01 9.000000000000000222e-01 6.550000000000000266e-01 6.949999999999999512e-01
1.400000000000000000e+01 5.446867987513541731e-01 7.818749999999999867e-01 5.644852852821350409e-01 7.862500000000000044e-01 1.000000000000000056e-01 8.249999999999999556e-01 8.950000000000000178e-01 7.950000000000000400e-01 6.300000000000000044e-01
1.500000000000000000e+01 5.551025134325027199e-01 7.721875000000000266e-01 7.141890513896942405e-01 7.175000000000000266e-01 1.000000000000000056e-01 8.900000000000000133e-01 6.899999999999999467e-01 5.400000000000000355e-01 7.500000000000000000e-01
1.600000000000000000e+01 5.351118946075439364e-01 7.862500000000000044e-01 6.391515100002288507e-01 7.550000000000000044e-01 1.000000000000000056e-01 8.950000000000000178e-01 8.349999999999999645e-01 5.200000000000000178e-01 7.700000000000000178e-01
1.700000000000000000e+01 5.179894044995307922e-01 7.931249999999999689e-01 9.833569049835204634e-01 6.400000000000000133e-01 1.000000000000000056e-01 9.000000000000000222e-01 3.400000000000000244e-01 6.550000000000000266e-01 6.650000000000000355e-01
1.800000000000000000e+01 5.059405159950256525e-01 7.981249999999999734e-01 5.814142487943172455e-01 7.774999999999999689e-01 1.000000000000000056e-01 7.750000000000000222e-01 9.599999999999999645e-01 7.049999999999999600e-01 6.700000000000000400e-01
1.900000000000000000e+01 4.912591177225112959e-01 8.078125000000000444e-01 5.321743395924568576e-01 7.874999999999999778e-01 1.000000000000000056e-01 8.449999999999999734e-01 9.399999999999999467e-01 5.799999999999999600e-01 7.850000000000000311e-01
2.000000000000000000e+01 4.823952198028564342e-01 8.109374999999999778e-01 6.122154164314269620e-01 7.837499999999999467e-01 1.000000000000000056e-01 8.750000000000000000e-01 8.399999999999999689e-01 7.049999999999999600e-01 7.149999999999999689e-01
2.100000000000000000e+01 4.397354324162006112e-01 8.287499999999999867e-01 6.072753137350082042e-01 7.850000000000000311e-01 1.000000000000000056e-01 7.449999999999999956e-01 9.200000000000000400e-01 6.850000000000000533e-01 7.900000000000000355e-01
2.200000000000000000e+01 4.657571914792060785e-01 8.165624999999999689e-01 5.541061350703239130e-01 7.824999999999999734e-01 1.000000000000000056e-01 7.850000000000000311e-01 9.100000000000000311e-01 6.199999999999999956e-01 8.149999999999999467e-01
2.300000000000000000e+01 4.500796267390251293e-01 8.218750000000000222e-01 5.944233351945876764e-01 7.850000000000000311e-01 1.000000000000000056e-01 8.649999999999999911e-01 8.750000000000000000e-01 7.249999999999999778e-01 6.750000000000000444e-01
2.400000000000000000e+01 4.369531649351119929e-01 8.303125000000000089e-01 5.288867735862732289e-01 8.050000000000000488e-01 1.000000000000000056e-01 7.850000000000000311e-01 9.449999999999999512e-01 6.600000000000000311e-01 8.299999999999999600e-01
2.500000000000000000e+01 4.267292819917202218e-01 8.362500000000000488e-01 6.557436858117580147e-01 7.750000000000000222e-01 1.000000000000000056e-01 7.249999999999999778e-01 9.699999999999999734e-01 6.350000000000000089e-01 7.700000000000000178e-01
2.600000000000000000e+01 4.092386160790920102e-01 8.409375000000000044e-01 5.163636720180511119e-01 7.950000000000000400e-01 1.000000000000000056e-01 8.549999999999999822e-01 8.750000000000000000e-01 6.800000000000000488e-01 7.700000000000000178e-01
2.700000000000000000e+01 4.045970968902111164e-01 8.465624999999999956e-01 6.270569710433483435e-01 7.850000000000000311e-01 1.000000000000000056e-01 7.349999999999999867e-01 9.449999999999999512e-01 5.849999999999999645e-01 8.750000000000000000e-01
2.800000000000000000e+01 3.898043425381183535e-01 8.518750000000000488e-01 6.388053363561629894e-01 7.650000000000000133e-01 1.000000000000000056e-01 7.600000000000000089e-01 8.249999999999999556e-01 8.499999999999999778e-01 6.250000000000000000e-01
2.900000000000000000e+01 3.726042412221431954e-01 8.462499999999999467e-01 6.006260944902896970e-01 7.787500000000000533e-01 1.000000000000000056e-01 7.700000000000000178e-01 9.250000000000000444e-01 6.099999999999999867e-01 8.100000000000000533e-01
3.000000000000000000e+01 3.640361860394477622e-01 8.584374999999999645e-01 5.413756269216537520e-01 8.112500000000000266e-01 1.000000000000000056e-01 8.100000000000000533e-01 8.950000000000000178e-01 6.999999999999999556e-01 8.399999999999999689e-01
3.100000000000000000e+01 3.590613560378551616e-01 8.581250000000000266e-01 6.378810020908712852e-01 8.074999999999999956e-01 1.000000000000000056e-01 6.850000000000000533e-01 9.599999999999999645e-01 7.349999999999999867e-01 8.499999999999999778e-01
3.200000000000000000e+01 3.483012595772743136e-01 8.596875000000000488e-01 5.649464805424213587e-01 8.074999999999999956e-01 1.000000000000000056e-01 7.850000000000000311e-01 9.599999999999999645e-01 8.449999999999999734e-01 6.400000000000000133e-01
3.300000000000000000e+01 3.339659770578146114e-01 8.743750000000000133e-01 7.140427798032760176e-01 8.000000000000000444e-01 1.000000000000000056e-01 8.549999999999999822e-01 8.349999999999999645e-01 6.800000000000000488e-01 8.299999999999999600e-01
3.400000000000000000e+01 3.259524223208427607e-01 8.715625000000000178e-01 6.076736563444137262e-01 8.000000000000000444e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.449999999999999512e-01 6.450000000000000178e-01 6.899999999999999467e-01
3.500000000000000000e+01 3.300004160404205189e-01 8.687500000000000222e-01 7.031519217789172771e-01 7.762499999999999956e-01 1.000000000000000056e-01 9.100000000000000311e-01 8.050000000000000488e-01 6.800000000000000488e-01 7.099999999999999645e-01
