# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
6.000000000000000000e+01 3.667034853347508894e-01 8.710599999999999454e-01 2.127585408230202035e-01 9.301000000000000378e-01 1.000000000000000056e-01 9.110000000000000320e-01 9.809999999999999831e-01 9.340000000000000524e-01 7.900000000000000355e-01 9.360000000000000542e-01 9.170000000000000373e-01 9.360000000000000542e-01 9.579999999999999627e-01 9.809999999999999831e-01 9.569999999999999618e-01
6.100000000000000000e+01 3.583644292843471413e-01 8.741999999999999771e-01 2.215749064412789182e-01 9.285999999999999810e-01 1.000000000000000056e-01 8.980000000000000204e-01 9.619999999999999662e-01 9.030000000000000249e-01 8.309999999999999609e-01 9.399999999999999467e-01 8.970000000000000195e-01 9.689999999999999725e-01 9.360000000000000542e-01 9.839999999999999858e-01 9.659999999999999698e-01
6.200000000000000000e+01 3.608183117341476343e-01 8.729599999999999582e-01 2.231146307430042497e-01 9.294000000000000039e-01 1.000000000000000056e-01 9.449999999999999512e-01 9.589999999999999636e-01 8.669999999999999929e-01 9.000000000000000222e-01 9.529999999999999583e-01 8.659999999999999920e-01 9.409999999999999476e-01 9.240000000000000435e-01 9.689999999999999725e-01 9.699999999999999734e-01
6.300000000000000000e+01 3.508065555289969217e-01 8.754199999999999759e-01 2.310089996328559547e-01 9.263000000000000123e-01 1.000000000000000056e-01 9.499999999999999556e-01 9.889999999999999902e-01 9.379999999999999449e-01 7.620000000000000107e-01 9.559999999999999609e-01 8.780000000000000027e-01 9.389999999999999458e-01 9.599999999999999645e-01 9.659999999999999698e-01 9.250000000000000444e-01
6.400000000000000000e+01 3.470526244956106399e-01 8.780400000000000427e-01 2.294929965723531973e-01 9.253000000000000114e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.699999999999999734e-01 8.930000000000000160e-01 8.629999999999999893e-01 9.280000000000000471e-01 9.130000000000000338e-01 9.539999999999999591e-01 8.810000000000000053e-01 9.609999999999999654e-01 9.699999999999999734e-01
6.500000000000000000e+01 3.471135458028896115e-01 8.783199999999999896e-01 2.086649598619237100e-01 9.306999999999999718e-01 1.000000000000000056e-01 9.659999999999999698e-01 9.769999999999999796e-01 9.010000000000000231e-01 8.149999999999999467e-01 9.419999999999999485e-01 8.960000000000000187e-01 9.539999999999999591e-01 9.509999999999999565e-01 9.469999999999999529e-01 9.579999999999999627e-01
6.600000000000000000e+01 3.450906998308057028e-01 8.785600000000000076e-01 2.024205960898687040e-01 9.357999999999999652e-01 1.000000000000000056e-01 9.549999999999999600e-01 9.799999999999999822e-01 9.160000000000000364e-01 8.289999999999999591e-01 9.579999999999999627e-01 8.870000000000000107e-01 9.659999999999999698e-01 9.290000000000000480e-01 9.779999999999999805e-01 9.599999999999999645e-01
6.700000000000000000e+01 3.350797977086373280e-01 8.811400000000000343e-01 2.390833631717263763e-01 9.254999999999999893e-01 1.000000000000000056e-01 8.669999999999999929e-01 9.669999999999999707e-01 8.850000000000000089e-01 8.379999999999999671e-01 9.200000000000000400e-01 9.290000000000000480e-01 9.749999999999999778e-01 9.379999999999999449e-01 9.759999999999999787e-01 9.599999999999999645e-01
6.800000000000000000e+01 3.389631409557942732e-01 8.814800000000000413e-01 2.070851885972502804e-01 9.357999999999999652e-01 1.000000000000000056e-01 9.439999999999999503e-01 9.779999999999999805e-01 9.070000000000000284e-01 8.509999999999999787e-01 9.549999999999999600e-01 9.000000000000000222e-01 9.529999999999999583e-01 9.360000000000000542e-01 9.739999999999999769e-01 9.599999999999999645e-01
6.900000000000000000e+01 3.349618127525462730e-01 8.826399999999999801e-01 2.026087595923497242e-01 9.350000000000000533e-01 1.000000000000000056e-01 9.559999999999999609e-01 9.769999999999999796e-01 8.920000000000000151e-01 8.399999999999999689e-01 9.639999999999999680e-01 8.810000000000000053e-01 9.609999999999999654e-01 9.569999999999999618e-01 9.579999999999999627e-01 9.639999999999999680e-01
7.000000000000000000e+01 3.288409471588110145e-01 8.842600000000000460e-01 2.025697295655892183e-01 9.361000000000000432e-01 1.000000000000000056e-01 8.860000000000000098e-01 9.829999999999999849e-01 9.340000000000000524e-01 8.780000000000000027e-01 9.370000000000000551e-01 8.890000000000000124e-01 9.549999999999999600e-01 9.579999999999999627e-01 9.729999999999999760e-01 9.679999999999999716e-01
7.100000000000000000e+01 3.294098503477704831e-01 8.850799999999999779e-01 2.207319583772077709e-01 9.321000000000000396e-01 1.000000000000000056e-01 9.439999999999999503e-01 9.709999999999999742e-01 8.659999999999999920e-01 8.750000000000000000e-01 9.749999999999999778e-01 8.239999999999999547e-01 9.629999999999999671e-01 9.539999999999999591e-01 9.869999999999999885e-01 9.619999999999999662e-01
7.200000000000000000e+01 3.255449310993812628e-01 8.860200000000000298e-01 2.068628716794327638e-01 9.315999999999999837e-01 1.000000000000000056e-01 9.360000000000000542e-01 9.709999999999999742e-01 9.250000000000000444e-01 8.409999999999999698e-01 9.330000000000000515e-01 8.649999999999999911e-01 9.689999999999999725e-01 9.370000000000000551e-01 9.819999999999999840e-01 9.569999999999999618e-01
7.300000000000000000e+01 3.288510882403518076e-01 8.829399999999999471e-01 1.937381091398207855e-01 9.351000000000000423e-01 1.000000000000000056e-01 9.130000000000000338e-01 9.839999999999999858e-01 9.090000000000000302e-01 8.279999999999999583e-01 9.649999999999999689e-01 9.070000000000000284e-01 9.479999999999999538e-01 9.539999999999999591e-01 9.759999999999999787e-01 9.669999999999999707e-01
7.400000000000000000e+01 3.274193581227053396e-01 8.853199999999999958e-01 2.018470874074072829e-01 9.362000000000000322e-01 1.000000000000000056e-01 9.140000000000000346e-01 9.529999999999999583e-01 9.370000000000000551e-01 8.840000000000000080e-01 9.459999999999999520e-01 8.719999999999999973e-01 9.499999999999999556e-01 9.489999999999999547e-01 9.799999999999999822e-01 9.769999999999999796e-01
7.500000000000000000e+01 3.211789724303222293e-01 8.861999999999999877e-01 2.112448351969496152e-01 9.346999999999999753e-01 1.000000000000000056e-01 9.330000000000000515e-01 9.699999999999999734e-01 9.360000000000000542e-01 8.559999999999999831e-01 9.669999999999999707e-01 8.219999999999999529e-01 9.719999999999999751e-01 9.549999999999999600e-01 9.689999999999999725e-01 9.669999999999999707e-01
7.600000000000000000e+01 3.166199431993587110e-01 8.886800000000000255e-01 2.186195593458948594e-01 9.317999999999999616e-01 1.000000000000000056e-01 9.519999999999999574e-01 9.849999999999999867e-01 9.070000000000000284e-01 8.070000000000000506e-01 9.409999999999999476e-01 8.820000000000000062e-01 9.809999999999999831e-01 9.499999999999999556e-01 9.539999999999999591e-01 9.589999999999999636e-01
7.700000000000000000e+01 3.144952825324816015e-01 8.902400000000000313e-01 2.008195463969660866e-01 9.357999999999999652e-01 1.000000000000000056e-01 9.589999999999999636e-01 9.769999999999999796e-01 9.379999999999999449e-01 8.689999999999999947e-01 9.110000000000000320e-01 8.429999999999999716e-01 9.499999999999999556e-01 9.699999999999999734e-01 9.729999999999999760e-01 9.679999999999999716e-01
7.800000000000000000e+01 3.173303485812853930e-01 8.885800000000000365e-01 1.982418677156654319e-01 9.345999999999999863e-01 1.000000000000000056e-01 9.399999999999999467e-01 9.579999999999999627e-01 9.250000000000000444e-01 8.469999999999999751e-01 9.230000000000000426e-01 9.140000000000000346e-01 9.370000000000000551e-01 9.439999999999999503e-01 9.769999999999999796e-01 9.809999999999999831e-01
7.900000000000000000e+01 3.095475600237504454e-01 8.910000000000000142e-01 1.967602365422612964e-01 9.381000000000000449e-01 1.000000000000000056e-01 9.629999999999999671e-01 9.779999999999999805e-01 9.210000000000000409e-01 8.800000000000000044e-01 9.579999999999999627e-01 8.539999999999999813e-01 9.489999999999999547e-01 9.519999999999999574e-01 9.749999999999999778e-01 9.509999999999999565e-01
8.000000000000000000e+01 2.700551984186974619e-01 9.056999999999999496e-01 1.692836138422782466e-01 9.456999999999999851e-01 1.000000000000000194e-02 9.529999999999999583e-01 9.789999999999999813e-01 9.330000000000000515e-01 8.770000000000000018e-01 9.569999999999999618e-01 8.920000000000000151e-01 9.659999999999999698e-01 9.589999999999999636e-01 9.759999999999999787e-01 9.649999999999999689e-01
8.100000000000000000e+01 2.581432269932612544e-01 9.086600000000000232e-01 1.698762246838267931e-01 9.465999999999999970e-01 1.000000000000000194e-02 9.499999999999999556e-01 9.809999999999999831e-01 9.419999999999999485e-01 8.509999999999999787e-01 9.579999999999999627e-01 9.110000000000000320e-01 9.609999999999999654e-01 9.679999999999999716e-01 9.759999999999999787e-01 9.679999999999999716e-01
8.200000000000000000e+01 2.545855842525960311e-01 9.110200000000000520e-01 1.654451408411581614e-01 9.464000000000000190e-01 1.000000000000000194e-02 9.449999999999999512e-01 9.799999999999999822e-01 9.350000000000000533e-01 8.549999999999999822e-01 9.479999999999999538e-01 9.220000000000000417e-01 9.639999999999999680e-01 9.689999999999999725e-01 9.769999999999999796e-01 9.689999999999999725e-01
8.300000000000000000e+01 2.481559422963506845e-01 9.124400000000000288e-01 1.680480350543872847e-01 9.468999999999999639e-01 1.000000000000000194e-02 9.469999999999999529e-01 9.789999999999999813e-01 9.280000000000000471e-01 8.729999999999999982e-01 9.529999999999999583e-01 9.150000000000000355e-01 9.639999999999999680e-01 9.649999999999999689e-01 9.759999999999999787e-01 9.689999999999999725e-01
8.400000000000000000e+01 2.471820586387804553e-01 9.134400000000000297e-01 1.658996423091233519e-01 9.472000000000000419e-01 1.000000000000000194e-02 9.419999999999999485e-01 9.769999999999999796e-01 9.270000000000000462e-01 8.780000000000000027e-01 9.589999999999999636e-01 9.120000000000000329e-01 9.649999999999999689e-01 9.649999999999999689e-01 9.769999999999999796e-01 9.699999999999999734e-01
8.500000000000000000e+01 2.412950771771995850e-01 9.157199999999999784e-01 1.664206390336048780e-01 9.464000000000000190e-01 1.000000000000000194e-02 9.559999999999999609e-01 9.769999999999999796e-01 9.290000000000000480e-01 8.820000000000000062e-01 9.459999999999999520e-01 8.960000000000000187e-01 9.729999999999999760e-01 9.629999999999999671e-01 9.749999999999999778e-01 9.669999999999999707e-01
8.600000000000000000e+01 2.414412068945527845e-01 9.166999999999999593e-01 1.670197121778163873e-01 9.453000000000000291e-01 1.000000000000000194e-02 9.439999999999999503e-01 9.779999999999999805e-01 9.250000000000000444e-01 8.609999999999999876e-01 9.599999999999999645e-01 9.080000000000000293e-01 9.699999999999999734e-01 9.649999999999999689e-01 9.729999999999999760e-01 9.689999999999999725e-01
8.700000000000000000e+01 2.449571721741997665e-01 9.133799999999999697e-01 1.672060418577965835e-01 9.456999999999999851e-01 1.000000000000000194e-02 9.370000000000000551e-01 9.809999999999999831e-01 9.320000000000000506e-01 8.850000000000000089e-01 9.469999999999999529e-01 9.030000000000000249e-01 9.619999999999999662e-01 9.619999999999999662e-01 9.789999999999999813e-01 9.689999999999999725e-01
8.800000000000000000e+01 2.411557902508699447e-01 9.164400000000000324e-01 1.655742638251973264e-01 9.469999999999999529e-01 1.000000000000000194e-02 9.459999999999999520e-01 9.819999999999999840e-01 9.389999999999999458e-01 8.770000000000000018e-01 9.399999999999999467e-01 9.050000000000000266e-01 9.739999999999999769e-01 9.619999999999999662e-01 9.779999999999999805e-01 9.669999999999999707e-01
8.900000000000000000e+01 2.384613403771608797e-01 9.164600000000000524e-01 1.672606739574840906e-01 9.495999999999999996e-01 1.000000000000000194e-02 9.519999999999999574e-01 9.829999999999999849e-01 9.280000000000000471e-01 8.649999999999999911e-01 9.519999999999999574e-01 9.230000000000000426e-01 9.789999999999999813e-01 9.669999999999999707e-01 9.809999999999999831e-01 9.659999999999999698e-01
9.000000000000000000e+01 2.367160565822229723e-01 9.166800000000000503e-01 1.689335935854742732e-01 9.481000000000000538e-01 1.000000000000000194e-02 9.489999999999999547e-01 9.809999999999999831e-01 9.330000000000000515e-01 8.689999999999999947e-01 9.629999999999999671e-01 9.020000000000000240e-01 9.679999999999999716e-01 9.629999999999999671e-01 9.809999999999999831e-01 9.719999999999999751e-01
9.100000000000000000e+01 2.365186359746452027e-01 9.172400000000000553e-01 1.660843753180029081e-01 9.461000000000000520e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.799999999999999822e-01 9.330000000000000515e-01 8.669999999999999929e-01 9.499999999999999556e-01 9.170000000000000373e-01 9.599999999999999645e-01 9.539999999999999591e-01 9.769999999999999796e-01 9.689999999999999725e-01
9.200000000000000000e+01 2.349633626289479860e-01 9.181000000000000272e-01 1.657819224453825901e-01 9.472000000000000419e-01 1.000000000000000194e-02 9.509999999999999565e-01 9.809999999999999831e-01 9.320000000000000506e-01 8.659999999999999920e-01 9.589999999999999636e-01 9.090000000000000302e-01 9.669999999999999707e-01 9.649999999999999689e-01 9.769999999999999796e-01 9.649999999999999689e-01
9.300000000000000000e+01 2.279693578153619837e-01 9.198600000000000110e-01 1.659558872073388924e-01 9.483000000000000318e-01 1.000000000000000194e-02 9.409999999999999476e-01 9.789999999999999813e-01 9.330000000000000515e-01 8.800000000000000044e-01 9.539999999999999591e-01 9.140000000000000346e-01 9.649999999999999689e-01 9.629999999999999671e-01 9.789999999999999813e-01 9.749999999999999778e-01
9.400000000000000000e+01 2.289719031974720986e-01 9.195200000000000040e-01 1.676960254561144226e-01 9.468999999999999639e-01 1.000000000000000194e-02 9.439999999999999503e-01 9.819999999999999840e-01 9.360000000000000542e-01 8.529999999999999805e-01 9.579999999999999627e-01 9.170000000000000373e-01 9.709999999999999742e-01 9.679999999999999716e-01 9.769999999999999796e-01 9.629999999999999671e-01
9.500000000000000000e+01 2.307030613610422110e-01 9.178199999999999692e-01 1.636689560247596986e-01 9.481000000000000538e-01 1.000000000000000194e-02 9.409999999999999476e-01 9.789999999999999813e-01 9.389999999999999458e-01 8.830000000000000071e-01 9.549999999999999600e-01 9.020000000000000240e-01 9.649999999999999689e-01 9.639999999999999680e-01 9.799999999999999822e-01 9.729999999999999760e-01
9.600000000000000000e+01 2.314751982004861486e-01 9.183599999999999541e-01 1.586968805142544292e-01 9.484000000000000208e-01 1.000000000000000194e-02 9.519999999999999574e-01 9.819999999999999840e-01 9.370000000000000551e-01 8.820000000000000062e-01 9.539999999999999591e-01 8.960000000000000187e-01 9.679999999999999716e-01 9.679999999999999716e-01 9.769999999999999796e-01 9.679999999999999716e-01
9.700000000000000000e+01 2.278238971385763978e-01 9.210800000000000098e-01 1.617505274030168749e-01 9.485000000000000098e-01 1.000000000000000194e-02 9.459999999999999520e-01 9.829999999999999849e-01 9.350000000000000533e-01 8.870000000000000107e-01 9.549999999999999600e-01 9.000000000000000222e-01 9.679999999999999716e-01 9.679999999999999716e-01 9.779999999999999805e-01 9.649999999999999689e-01
9.800000000000000000e+01 2.286647831424069854e-01 9.195400000000000240e-01 1.638893637368782907e-01 9.491000000000000547e-01 1.000000000000000194e-02 9.519999999999999574e-01 9.809999999999999831e-01 9.300000000000000488e-01 8.790000000000000036e-01 9.589999999999999636e-01 9.060000000000000275e-01 9.669999999999999707e-01 9.689999999999999725e-01 9.799999999999999822e-01 9.679999999999999716e-01
9.900000000000000000e+01 2.292628538337794231e-01 9.187999999999999501e-01 1.666840259986260009e-01 9.471000000000000529e-01 1.000000000000000194e-02 9.419999999999999485e-01 9.789999999999999813e-01 9.250000000000000444e-01 8.880000000000000115e-01 9.589999999999999636e-01 9.120000000000000329e-01 9.629999999999999671e-01 9.549999999999999600e-01 9.799999999999999822e-01 9.679999999999999716e-01
1.000000000000000000e+02 2.292982758411938604e-01 9.202000000000000179e-01 1.674673349459688265e-01 9.491000000000000547e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.779999999999999805e-01 9.300000000000000488e-01 8.719999999999999973e-01 9.509999999999999565e-01 9.130000000000000338e-01 9.709999999999999742e-01 9.699999999999999734e-01 9.799999999999999822e-01 9.719999999999999751e-01
1.010000000000000000e+02 2.275888394762214384e-01 9.197199999999999820e-01 1.635791552481806743e-01 9.468999999999999639e-01 1.000000000000000194e-02 9.479999999999999538e-01 9.769999999999999796e-01 9.320000000000000506e-01 8.719999999999999973e-01 9.569999999999999618e-01 9.110000000000000320e-01 9.589999999999999636e-01 9.649999999999999689e-01 9.779999999999999805e-01 9.699999999999999734e-01
1.020000000000000000e+02 2.224507275396768458e-01 9.209800000000000209e-01 1.645127917311121624e-01 9.471000000000000529e-01 1.000000000000000194e-02 9.509999999999999565e-01 9.799999999999999822e-01 9.270000000000000462e-01 8.569999999999999840e-01 9.569999999999999618e-01 9.090000000000000302e-01 9.729999999999999760e-01 9.719999999999999751e-01 9.799999999999999822e-01 9.649999999999999689e-01
1.030000000000000000e+02 2.247731794584697518e-01 9.207800000000000429e-01 1.634031434148436879e-01 9.487999999999999767e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.829999999999999849e-01 9.320000000000000506e-01 8.770000000000000018e-01 9.509999999999999565e-01 9.020000000000000240e-01 9.739999999999999769e-01 9.709999999999999742e-01 9.759999999999999787e-01 9.679999999999999716e-01
1.040000000000000000e+02 2.266270128380857563e-01 9.199199999999999600e-01 1.626548478461670999e-01 9.476999999999999869e-01 1.000000000000000194e-02 9.459999999999999520e-01 9.829999999999999849e-01 9.330000000000000515e-01 8.860000000000000098e-01 9.529999999999999583e-01 8.970000000000000195e-01 9.659999999999999698e-01 9.709999999999999742e-01 9.789999999999999813e-01 9.629999999999999671e-01
1.050000000000000000e+02 2.202065807009879750e-01 9.228600000000000136e-01 1.620097320356492510e-01 9.475999999999999979e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.799999999999999822e-01 9.280000000000000471e-01 8.790000000000000036e-01 9.519999999999999574e-01 8.990000000000000213e-01 9.649999999999999689e-01 9.729999999999999760e-01 9.799999999999999822e-01 9.659999999999999698e-01
1.060000000000000000e+02 2.196527556715841822e-01 9.220800000000000107e-01 1.637590868132986210e-01 9.486999999999999877e-01 1.000000000000000194e-02 9.599999999999999645e-01 9.809999999999999831e-01 9.250000000000000444e-01 8.739999999999999991e-01 9.569999999999999618e-01 9.050000000000000266e-01 9.709999999999999742e-01 9.679999999999999716e-01 9.779999999999999805e-01 9.679999999999999716e-01
1.070000000000000000e+02 2.219002804678989194e-01 9.226999999999999647e-01 1.619537536524602306e-01 9.485000000000000098e-01 1.000000000000000194e-02 9.569999999999999618e-01 9.799999999999999822e-01 9.280000000000000471e-01 8.689999999999999947e-01 9.579999999999999627e-01 9.140000000000000346e-01 9.689999999999999725e-01 9.629999999999999671e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.080000000000000000e+02 2.194100973266042698e-01 9.221599999999999797e-01 1.636574257426663126e-01 9.485000000000000098e-01 1.000000000000000194e-02 9.559999999999999609e-01 9.819999999999999840e-01 9.310000000000000497e-01 8.639999999999999902e-01 9.559999999999999609e-01 9.080000000000000293e-01 9.799999999999999822e-01 9.669999999999999707e-01 9.779999999999999805e-01 9.629999999999999671e-01
1.090000000000000000e+02 2.226742313232127346e-01 9.218800000000000328e-01 1.648288331360529269e-01 9.481000000000000538e-01 1.000000000000000194e-02 9.549999999999999600e-01 9.809999999999999831e-01 9.280000000000000471e-01 8.529999999999999805e-01 9.549999999999999600e-01 9.140000000000000346e-01 9.729999999999999760e-01 9.719999999999999751e-01 9.829999999999999849e-01 9.669999999999999707e-01
1.100000000000000000e+02 2.158897651612081692e-01 9.243799999999999795e-01 1.653837294623883569e-01 9.469999999999999529e-01 1.000000000000000194e-02 9.559999999999999609e-01 9.799999999999999822e-01 9.200000000000000400e-01 8.609999999999999876e-01 9.479999999999999538e-01 9.180000000000000382e-01 9.709999999999999742e-01 9.689999999999999725e-01 9.809999999999999831e-01 9.659999999999999698e-01
1.110000000000000000e+02 2.188606637381660669e-01 9.225799999999999557e-01 1.620133127765201742e-01 9.472000000000000419e-01 1.000000000000000194e-02 9.489999999999999547e-01 9.789999999999999813e-01 9.250000000000000444e-01 8.689999999999999947e-01 9.519999999999999574e-01 9.140000000000000346e-01 9.669999999999999707e-01 9.669999999999999707e-01 9.799999999999999822e-01 9.699999999999999734e-01
1.120000000000000000e+02 2.156074850692491773e-01 9.243000000000000105e-01 1.611750701999517810e-01 9.494000000000000217e-01 1.000000000000000194e-02 9.549999999999999600e-01 9.809999999999999831e-01 9.290000000000000480e-01 8.770000000000000018e-01 9.579999999999999627e-01 9.100000000000000311e-01 9.679999999999999716e-01 9.699999999999999734e-01 9.789999999999999813e-01 9.669999999999999707e-01
1.130000000000000000e+02 2.171670978189334522e-01 9.229399999999999826e-01 1.622906612684599237e-01 9.502000000000000446e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.829999999999999849e-01 9.240000000000000435e-01 8.790000000000000036e-01 9.549999999999999600e-01 9.180000000000000382e-01 9.729999999999999760e-01 9.659999999999999698e-01 9.769999999999999796e-01 9.729999999999999760e-01
1.140000000000000000e+02 2.120216770231085068e-01 9.253400000000000514e-01 1.634531144856865015e-01 9.503000000000000336e-01 1.000000000000000194e-02 9.509999999999999565e-01 9.799999999999999822e-01 9.180000000000000382e-01 8.920000000000000151e-01 9.569999999999999618e-01 9.110000000000000320e-01 9.759999999999999787e-01 9.679999999999999716e-01 9.789999999999999813e-01 9.709999999999999742e-01
1.150000000000000000e+02 2.135195803232085854e-01 9.241800000000000015e-01 1.589470729787875736e-01 9.507999999999999785e-01 1.000000000000000194e-02 9.539999999999999591e-01 9.829999999999999849e-01 9.320000000000000506e-01 8.860000000000000098e-01 9.559999999999999609e-01 9.140000000000000346e-01 9.689999999999999725e-01 9.689999999999999725e-01 9.749999999999999778e-01 9.699999999999999734e-01
1.160000000000000000e+02 2.156209903836228958e-01 9.242399999999999505e-01 1.602333420098624728e-01 9.496999999999999886e-01 1.000000000000000194e-02 9.559999999999999609e-01 9.809999999999999831e-01 9.220000000000000417e-01 8.559999999999999831e-01 9.599999999999999645e-01 9.210000000000000409e-01 9.749999999999999778e-01 9.729999999999999760e-01 9.799999999999999822e-01 9.729999999999999760e-01
1.170000000000000000e+02 2.167994631078959400e-01 9.240399999999999725e-01 1.625993447600508346e-01 9.499999999999999556e-01 1.000000000000000194e-02 9.469999999999999529e-01 9.769999999999999796e-01 9.310000000000000497e-01 8.729999999999999982e-01 9.609999999999999654e-01 9.120000000000000329e-01 9.779999999999999805e-01 9.659999999999999698e-01 9.809999999999999831e-01 9.739999999999999769e-01
1.180000000000000000e+02 2.142077230518267816e-01 9.252599999999999714e-01 1.633264403950167032e-01 9.500999999999999446e-01 1.000000000000000194e-02 9.529999999999999583e-01 9.779999999999999805e-01 9.270000000000000462e-01 8.820000000000000062e-01 9.499999999999999556e-01 9.100000000000000311e-01 9.759999999999999787e-01 9.749999999999999778e-01 9.779999999999999805e-01 9.719999999999999751e-01
1.190000000000000000e+02 2.103045088640025095e-01 9.266400000000000192e-01 1.649662730062362581e-01 9.505000000000000115e-01 1.000000000000000194e-02 9.529999999999999583e-01 9.819999999999999840e-01 9.250000000000000444e-01 8.699999999999999956e-01 9.549999999999999600e-01 9.250000000000000444e-01 9.779999999999999805e-01 9.699999999999999734e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.200000000000000000e+02 2.090673622206301596e-01 9.274400000000000421e-01 1.618964969786404751e-01 9.507999999999999785e-01 1.000000000000000238e-03 9.539999999999999591e-01 9.799999999999999822e-01 9.290000000000000480e-01 8.790000000000000036e-01 9.559999999999999609e-01 9.170000000000000373e-01 9.769999999999999796e-01 9.699999999999999734e-01 9.779999999999999805e-01 9.679999999999999716e-01
1.210000000000000000e+02 2.108418193472381408e-01 9.261399999999999633e-01 1.652969333939046104e-01 9.510999999999999455e-01 1.000000000000000238e-03 9.489999999999999547e-01 9.789999999999999813e-01 9.270000000000000462e-01 8.880000000000000115e-01 9.529999999999999583e-01 9.230000000000000426e-01 9.689999999999999725e-01 9.739999999999999769e-01 9.789999999999999813e-01 9.699999999999999734e-01
1.220000000000000000e+02 2.132572850071832726e-01 9.249199999999999644e-01 1.636251753571587586e-01 9.502000000000000446e-01 1.000000000000000238e-03 9.509999999999999565e-01 9.769999999999999796e-01 9.370000000000000551e-01 8.719999999999999973e-01 9.549999999999999600e-01 9.190000000000000391e-01 9.699999999999999734e-01 9.699999999999999734e-01 9.809999999999999831e-01 9.699999999999999734e-01
1.230000000000000000e+02 2.084530477262485082e-01 9.273400000000000531e-01 1.631197682038818264e-01 9.514000000000000234e-01 1.000000000000000238e-03 9.559999999999999609e-01 9.829999999999999849e-01 9.260000000000000453e-01 8.830000000000000071e-01 9.529999999999999583e-01 9.220000000000000417e-01 9.739999999999999769e-01 9.699999999999999734e-01 9.779999999999999805e-01 9.689999999999999725e-01
1.240000000000000000e+02 2.077898108710249381e-01 9.275999999999999801e-01 1.647704784338475670e-01 9.503000000000000336e-01 1.000000000000000238e-03 9.499999999999999556e-01 9.799999999999999822e-01 9.270000000000000462e-01 8.780000000000000027e-01 9.559999999999999609e-01 9.210000000000000409e-01 9.709999999999999742e-01 9.709999999999999742e-01 9.779999999999999805e-01 9.709999999999999742e-01
1.250000000000000000e+02 2.118897186437298796e-01 9.251200000000000534e-01 1.614272549550180014e-01 9.508999999999999675e-01 1.000000000000000238e-03 9.539999999999999591e-01 9.809999999999999831e-01 9.310000000000000497e-01 8.770000000000000018e-01 9.509999999999999565e-01 9.150000000000000355e-01 9.719999999999999751e-01 9.769999999999999796e-01 9.799999999999999822e-01 9.709999999999999742e-01
1.260000000000000000e+02 2.075277472246183363e-01 9.262799999999999923e-01 1.631589928672971812e-01 9.502000000000000446e-01 1.000000000000000238e-03 9.509999999999999565e-01 9.779999999999999805e-01 9.240000000000000435e-01 8.750000000000000000e-01 9.549999999999999600e-01 9.180000000000000382e-01 9.749999999999999778e-01 9.739999999999999769e-01 9.809999999999999831e-01 9.709999999999999742e-01
1.270000000000000000e+02 2.078341157023657348e-01 9.260199999999999543e-01 1.616562461501326597e-01 9.508999999999999675e-01 1.000000000000000238e-03 9.539999999999999591e-01 9.809999999999999831e-01 9.320000000000000506e-01 8.729999999999999982e-01 9.559999999999999609e-01 9.180000000000000382e-01 9.729999999999999760e-01 9.729999999999999760e-01 9.799999999999999822e-01 9.689999999999999725e-01
1.280000000000000000e+02 2.043461838855705481e-01 9.282200000000000450e-01 1.612393242814139371e-01 9.506999999999999895e-01 1.000000000000000238e-03 9.529999999999999583e-01 9.789999999999999813e-01 9.250000000000000444e-01 8.790000000000000036e-01 9.599999999999999645e-01 9.210000000000000409e-01 9.719999999999999751e-01 9.689999999999999725e-01 9.799999999999999822e-01 9.689999999999999725e-01
1.290000000000000000e+02 2.014320919314614988e-01 9.286999999999999700e-01 1.608904998415869869e-01 9.510999999999999455e-01 1.000000000000000238e-03 9.519999999999999574e-01 9.789999999999999813e-01 9.360000000000000542e-01 8.750000000000000000e-01 9.549999999999999600e-01 9.190000000000000391e-01 9.749999999999999778e-01 9.729999999999999760e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.300000000000000000e+02 2.116163955105829775e-01 9.255799999999999583e-01 1.617021987985703402e-01 9.514000000000000234e-01 1.000000000000000238e-03 9.559999999999999609e-01 9.809999999999999831e-01 9.370000000000000551e-01 8.750000000000000000e-01 9.559999999999999609e-01 9.160000000000000364e-01 9.759999999999999787e-01 9.719999999999999751e-01 9.769999999999999796e-01 9.679999999999999716e-01
1.310000000000000000e+02 2.123615972707268429e-01 9.250399999999999734e-01 1.600128329876354949e-01 9.512000000000000455e-01 1.000000000000000238e-03 9.549999999999999600e-01 9.789999999999999813e-01 9.300000000000000488e-01 8.770000000000000018e-01 9.559999999999999609e-01 9.160000000000000364e-01 9.759999999999999787e-01 9.749999999999999778e-01 9.799999999999999822e-01 9.679999999999999716e-01
