# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
1.000000000000000000e+01 9.866336536407470659e-01 6.746874999999999956e-01 6.901967307925224171e-01 7.443750000000000089e-01 1.000000000000000056e-01 8.299999999999999600e-01 9.449999999999999512e-01 5.024999999999999467e-01 6.999999999999999556e-01
1.100000000000000000e+01 9.731833529472351252e-01 6.832812499999999512e-01 6.369283926486969394e-01 7.493750000000000133e-01 1.000000000000000056e-01 7.399999999999999911e-01 9.399999999999999467e-01 6.524999999999999689e-01 6.650000000000000355e-01
1.200000000000000000e+01 9.619562557339668141e-01 6.918750000000000178e-01 6.989531147480011475e-01 7.431250000000000355e-01 1.000000000000000056e-01 8.800000000000000044e-01 8.449999999999999734e-01 4.500000000000000111e-01 7.974999999999999867e-01
1.300000000000000000e+01 9.586113590002059981e-01 6.873437500000000311e-01 6.078339383006096108e-01 7.774999999999999689e-01 1.000000000000000056e-01 7.824999999999999734e-01 8.974999999999999645e-01 6.474999999999999645e-01 7.824999999999999734e-01
1.400000000000000000e+01 9.529834389686584473e-01 6.960937499999999556e-01 6.318434450030326888e-01 7.531250000000000444e-01 1.000000000000000056e-01 8.824999999999999512e-01 8.599999999999999867e-01 7.299999999999999822e-01 5.400000000000000355e-01
1.500000000000000000e+01 9.486359998583793196e-01 6.964062500000000044e-01 7.585017287731170565e-01 7.431250000000000355e-01 1.000000000000000056e-01 8.874999999999999556e-01 9.000000000000000222e-01 5.825000000000000178e-01 6.025000000000000355e-01
1.600000000000000000e+01 9.427695506811142323e-01 7.045312500000000533e-01 5.956023705005645263e-01 7.793750000000000400e-01 1.000000000000000056e-01 8.149999999999999467e-01 8.325000000000000178e-01 6.750000000000000444e-01 7.950000000000000400e-01
1.700000000000000000e+01 9.381154012680054111e-01 7.078124999999999556e-01 5.530059903860091719e-01 7.968750000000000000e-01 1.000000000000000056e-01 8.100000000000000533e-01 8.874999999999999556e-01 7.275000000000000355e-01 7.624999999999999556e-01
1.800000000000000000e+01 9.135516858100891646e-01 7.154687499999999867e-01 5.255373960733413785e-01 8.087499999999999689e-01 1.000000000000000056e-01 7.950000000000000400e-01 9.449999999999999512e-01 7.225000000000000311e-01 7.724999999999999645e-01
1.900000000000000000e+01 9.317564898729324696e-01 7.073437500000000488e-01 6.064655210077762870e-01 7.737500000000000488e-01 1.000000000000000056e-01 9.150000000000000355e-01 9.499999999999999556e-01 6.424999999999999600e-01 5.875000000000000222e-01
2.000000000000000000e+01 9.069694891571998818e-01 7.329687499999999467e-01 5.601575133204460544e-01 7.850000000000000311e-01 1.000000000000000056e-01 6.999999999999999556e-01 9.599999999999999645e-01 7.325000000000000400e-01 7.475000000000000533e-01
2.100000000000000000e+01 9.098217371106147588e-01 7.248437500000000089e-01 5.872611120343208535e-01 7.881249999999999645e-01 1.000000000000000056e-01 8.874999999999999556e-01 9.475000000000000089e-01 5.300000000000000266e-01 7.874999999999999778e-01
2.200000000000000000e+01 8.921774423122406095e-01 7.328124999999999778e-01 5.674721252918243364e-01 7.912500000000000089e-01 1.000000000000000056e-01 8.699999999999999956e-01 9.000000000000000222e-01 7.149999999999999689e-01 6.800000000000000488e-01
2.300000000000000000e+01 8.906589862704277216e-01 7.317187499999999734e-01 6.142292058467865301e-01 7.693750000000000311e-01 1.000000000000000056e-01 8.125000000000000000e-01 9.475000000000000089e-01 5.675000000000000044e-01 7.500000000000000000e-01
2.400000000000000000e+01 8.754536363482475769e-01 7.335937500000000444e-01 5.067568634450435594e-01 8.181249999999999911e-01 1.000000000000000056e-01 9.150000000000000355e-01 8.974999999999999645e-01 7.475000000000000533e-01 7.125000000000000222e-01
2.500000000000000000e+01 8.892841479182242992e-01 7.371874999999999956e-01 4.880509944260120192e-01 8.312500000000000444e-01 1.000000000000000056e-01 9.024999999999999689e-01 9.300000000000000488e-01 6.949999999999999512e-01 7.974999999999999867e-01
2.600000000000000000e+01 8.716970467567444203e-01 7.515625000000000222e-01 5.126204328238963548e-01 8.143749999999999600e-01 1.000000000000000056e-01 7.950000000000000400e-01 9.875000000000000444e-01 6.400000000000000133e-01 8.349999999999999645e-01
2.700000000000000000e+01 8.677496629953384000e-01 7.601562499999999778e-01 5.169901463389396934e-01 8.237499999999999822e-01 1.000000000000000056e-01 9.000000000000000222e-01 9.475000000000000089e-01 5.699999999999999512e-01 8.774999999999999467e-01
2.800000000000000000e+01 8.502351897954940618e-01 7.698437500000000488e-01 4.847442656755447388e-01 8.412500000000000533e-01 1.000000000000000056e-01 8.149999999999999467e-01 9.699999999999999734e-01 7.425000000000000488e-01 8.375000000000000222e-01
2.900000000000000000e+01 8.533668348193168551e-01 7.645312499999999956e-01 4.923168829083442444e-01 8.256250000000000533e-01 1.000000000000000056e-01 9.000000000000000222e-01 9.599999999999999645e-01 7.750000000000000222e-01 6.674999999999999822e-01
3.000000000000000000e+01 8.423354268074035867e-01 7.742187499999999556e-01 4.715664139389991738e-01 8.368750000000000355e-01 1.000000000000000056e-01 8.325000000000000178e-01 9.825000000000000400e-01 7.750000000000000222e-01 7.574999999999999512e-01
3.100000000000000000e+01 8.349840328097343223e-01 7.712499999999999911e-01 5.047630766034125749e-01 8.162500000000000311e-01 1.000000000000000056e-01 8.100000000000000533e-01 9.475000000000000089e-01 6.949999999999999512e-01 8.125000000000000000e-01
3.200000000000000000e+01 8.321899253129959595e-01 7.779687499999999867e-01 4.787998029589652926e-01 8.287499999999999867e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.549999999999999600e-01 6.524999999999999689e-01 7.874999999999999778e-01
3.300000000000000000e+01 8.290763980150223089e-01 7.782812500000000355e-01 5.680830880999565569e-01 7.881249999999999645e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.825000000000000400e-01 4.949999999999999956e-01 7.924999999999999822e-01
3.400000000000000000e+01 8.357463428378104631e-01 7.778125000000000178e-01 4.594497327506542050e-01 8.475000000000000311e-01 1.000000000000000056e-01 9.100000000000000311e-01 9.625000000000000222e-01 6.624999999999999778e-01 8.549999999999999822e-01
3.500000000000000000e+01 8.280783647298812777e-01 7.789062500000000222e-01 4.033928325772285217e-01 8.581250000000000266e-01 1.000000000000000056e-01 8.950000000000000178e-01 9.399999999999999467e-01 7.774999999999999689e-01 8.199999999999999512e-01
3.600000000000000000e+01 8.160675704479217751e-01 7.895312500000000178e-01 4.420198799669742828e-01 8.481250000000000178e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.749999999999999778e-01 7.600000000000000089e-01 7.974999999999999867e-01
3.700000000000000000e+01 8.152484971284866822e-01 7.935937499999999867e-01 5.478382925689220251e-01 8.006250000000000311e-01 1.000000000000000056e-01 8.525000000000000355e-01 9.775000000000000355e-01 4.199999999999999845e-01 9.525000000000000133e-01
3.800000000000000000e+01 8.109830564260482877e-01 7.889062500000000311e-01 4.528954181075096064e-01 8.337499999999999911e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.599999999999999645e-01 5.899999999999999689e-01 9.024999999999999689e-01
3.900000000000000000e+01 7.959366407990455805e-01 7.970312499999999689e-01 4.853098583221435725e-01 8.375000000000000222e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.825000000000000400e-01 5.975000000000000311e-01 8.850000000000000089e-01
4.000000000000000000e+01 8.024526646733284307e-01 8.045312500000000311e-01 4.088791805505752608e-01 8.587500000000000133e-01 1.000000000000000056e-01 8.649999999999999911e-01 9.699999999999999734e-01 7.399999999999999911e-01 8.599999999999999867e-01
4.100000000000000000e+01 7.874305459856987266e-01 8.089062500000000488e-01 4.936473082751035579e-01 8.281250000000000000e-01 1.000000000000000056e-01 7.974999999999999867e-01 9.799999999999999822e-01 8.525000000000000355e-01 6.824999999999999956e-01
4.200000000000000000e+01 7.806744697690010115e-01 8.064062499999999911e-01 4.237229089438915297e-01 8.587500000000000133e-01 1.000000000000000056e-01 9.300000000000000488e-01 9.625000000000000222e-01 7.574999999999999512e-01 7.850000000000000311e-01
4.300000000000000000e+01 7.820618420839309248e-01 8.074999999999999956e-01 3.890828202664852187e-01 8.618749999999999467e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.675000000000000266e-01 6.925000000000000044e-01 9.024999999999999689e-01
4.400000000000000000e+01 7.850803366303443775e-01 8.021875000000000533e-01 4.604202562570571811e-01 8.343749999999999778e-01 1.000000000000000056e-01 9.449999999999999512e-01 9.749999999999999778e-01 6.424999999999999600e-01 7.750000000000000222e-01
4.500000000000000000e+01 7.720719617605209528e-01 8.090625000000000178e-01 4.302576091885566556e-01 8.581250000000000266e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.675000000000000266e-01 8.699999999999999956e-01 7.099999999999999645e-01
4.600000000000000000e+01 7.753593391180038097e-01 8.165624999999999689e-01 4.535418833792209670e-01 8.462499999999999467e-01 1.000000000000000056e-01 9.324999999999999956e-01 9.825000000000000400e-01 6.350000000000000089e-01 8.349999999999999645e-01
4.700000000000000000e+01 7.593178814649581554e-01 8.173437500000000355e-01 3.699044996500015503e-01 8.718749999999999556e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.675000000000000266e-01 7.900000000000000355e-01 8.100000000000000533e-01
4.800000000000000000e+01 7.809287178516387540e-01 8.123437500000000311e-01 4.011224026978015833e-01 8.737500000000000266e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.775000000000000355e-01 8.100000000000000533e-01 8.475000000000000311e-01
4.900000000000000000e+01 7.580816492438315901e-01 8.223437500000000400e-01 4.082598109543323361e-01 8.643750000000000044e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.899999999999999911e-01 6.850000000000000533e-01 9.000000000000000222e-01
5.000000000000000000e+01 7.585537695884704279e-01 8.232812499999999645e-01 4.359415113925934060e-01 8.487500000000000044e-01 1.000000000000000056e-01 8.549999999999999822e-01 8.699999999999999956e-01 8.175000000000000044e-01 8.525000000000000355e-01
5.100000000000000000e+01 7.594815452396869171e-01 8.239062499999999512e-01 4.339718693494796775e-01 8.587500000000000133e-01 1.000000000000000056e-01 9.250000000000000444e-01 9.699999999999999734e-01 8.074999999999999956e-01 7.325000000000000400e-01
5.200000000000000000e+01 7.563856810331344160e-01 8.315624999999999822e-01 4.860720120370388142e-01 8.318750000000000311e-01 1.000000000000000056e-01 9.625000000000000222e-01 9.499999999999999556e-01 7.550000000000000044e-01 6.600000000000000311e-01
5.300000000000000000e+01 7.505558452010154813e-01 8.278124999999999512e-01 5.138645201921463457e-01 8.393749999999999822e-01 1.000000000000000056e-01 8.249999999999999556e-01 9.875000000000000444e-01 7.500000000000000000e-01 7.950000000000000400e-01
5.400000000000000000e+01 7.582166489958762634e-01 8.192187499999999956e-01 3.830259378254413649e-01 8.750000000000000000e-01 1.000000000000000056e-01 8.225000000000000089e-01 9.799999999999999822e-01 7.375000000000000444e-01 9.599999999999999645e-01
5.500000000000000000e+01 7.494638828933238850e-01 8.237499999999999822e-01 3.682044643163681075e-01 8.868749999999999689e-01 1.000000000000000056e-01 9.050000000000000266e-01 9.775000000000000355e-01 7.624999999999999556e-01 9.024999999999999689e-01
5.600000000000000000e+01 7.408212885260582192e-01 8.356249999999999512e-01 3.597392123937606656e-01 8.750000000000000000e-01 1.000000000000000056e-01 9.425000000000000044e-01 9.350000000000000533e-01 7.349999999999999867e-01 8.874999999999999556e-01
5.700000000000000000e+01 7.406137007474898892e-01 8.317187499999999512e-01 4.345886684209108175e-01 8.368750000000000355e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.799999999999999822e-01 7.025000000000000133e-01 7.449999999999999956e-01
5.800000000000000000e+01 7.466032901406287614e-01 8.295312500000000533e-01 3.924968948960304016e-01 8.731250000000000400e-01 1.000000000000000056e-01 9.399999999999999467e-01 9.775000000000000355e-01 8.225000000000000089e-01 7.524999999999999467e-01
