# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
5.200000000000000000e+01 4.640837333351373606e-01 8.192187499999999956e-01 2.767923634499311336e-01 8.812499999999999778e-01 1.000000000000000056e-01 8.699999999999999956e-01 9.649999999999999689e-01 8.425000000000000266e-01 8.475000000000000311e-01
5.300000000000000000e+01 4.575286160409450797e-01 8.187499999999999778e-01 2.969124789535999565e-01 8.950000000000000178e-01 1.000000000000000056e-01 9.675000000000000266e-01 9.649999999999999689e-01 7.700000000000000178e-01 8.774999999999999467e-01
5.400000000000000000e+01 4.527480213344097226e-01 8.185937500000000089e-01 3.447722155041992864e-01 8.718749999999999556e-01 1.000000000000000056e-01 9.050000000000000266e-01 9.675000000000000266e-01 8.900000000000000133e-01 7.249999999999999778e-01
5.500000000000000000e+01 4.550833085179328830e-01 8.199999999999999512e-01 3.781636562716448879e-01 8.675000000000000488e-01 1.000000000000000056e-01 9.475000000000000089e-01 9.925000000000000488e-01 6.899999999999999467e-01 8.399999999999999689e-01
5.600000000000000000e+01 4.459382304549217024e-01 8.239062499999999512e-01 2.920016206460422925e-01 8.912499999999999867e-01 1.000000000000000056e-01 8.625000000000000444e-01 9.899999999999999911e-01 8.249999999999999556e-01 8.874999999999999556e-01
5.700000000000000000e+01 4.408605654537677832e-01 8.295312500000000533e-01 2.777887643082067592e-01 8.943750000000000311e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.849999999999999867e-01 8.275000000000000133e-01 9.050000000000000266e-01
5.800000000000000000e+01 4.186103797703981666e-01 8.345312499999999467e-01 2.895100572705268660e-01 8.906250000000000000e-01 1.000000000000000056e-01 8.525000000000000355e-01 9.425000000000000044e-01 8.974999999999999645e-01 8.699999999999999956e-01
5.900000000000000000e+01 4.375581260025501185e-01 8.289062499999999556e-01 2.676317849778570013e-01 8.993750000000000355e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.849999999999999867e-01 8.475000000000000311e-01 9.150000000000000355e-01
6.000000000000000000e+01 4.288820796459913431e-01 8.325000000000000178e-01 2.769280021358281330e-01 9.012499999999999956e-01 1.000000000000000056e-01 9.250000000000000444e-01 9.775000000000000355e-01 9.000000000000000222e-01 8.024999999999999911e-01
6.100000000000000000e+01 4.264834119379520283e-01 8.331250000000000044e-01 2.690546304616145967e-01 8.968749999999999778e-01 1.000000000000000056e-01 8.575000000000000400e-01 9.749999999999999778e-01 8.950000000000000178e-01 8.599999999999999867e-01
6.200000000000000000e+01 4.145081634074449517e-01 8.368750000000000355e-01 3.099292495287954696e-01 8.806249999999999911e-01 1.000000000000000056e-01 8.924999999999999600e-01 9.699999999999999734e-01 8.699999999999999956e-01 7.900000000000000355e-01
6.300000000000000000e+01 4.093075581640004956e-01 8.365624999999999867e-01 3.107821343246905399e-01 8.874999999999999556e-01 1.000000000000000056e-01 8.299999999999999600e-01 9.899999999999999911e-01 9.150000000000000355e-01 8.149999999999999467e-01
6.400000000000000000e+01 4.027710431069135844e-01 8.435937500000000311e-01 2.800563087547198182e-01 8.862499999999999822e-01 1.000000000000000056e-01 8.874999999999999556e-01 9.749999999999999778e-01 8.800000000000000044e-01 8.024999999999999911e-01
6.500000000000000000e+01 4.049550282210111485e-01 8.418750000000000400e-01 4.021279298135050362e-01 8.593750000000000000e-01 1.000000000000000056e-01 7.824999999999999734e-01 9.949999999999999956e-01 7.550000000000000044e-01 9.050000000000000266e-01
6.600000000000000000e+01 4.146883229911327295e-01 8.389062499999999645e-01 2.693621839903062032e-01 8.956250000000000044e-01 1.000000000000000056e-01 8.074999999999999956e-01 9.899999999999999911e-01 8.924999999999999600e-01 8.924999999999999600e-01
6.700000000000000000e+01 3.896162792295217447e-01 8.493749999999999911e-01 2.789294300088658862e-01 8.950000000000000178e-01 1.000000000000000056e-01 8.375000000000000222e-01 9.849999999999999867e-01 8.575000000000000400e-01 9.000000000000000222e-01
6.800000000000000000e+01 3.916150974482298097e-01 8.437500000000000000e-01 2.737655653496040009e-01 8.924999999999999600e-01 1.000000000000000056e-01 8.974999999999999645e-01 9.875000000000000444e-01 8.974999999999999645e-01 7.874999999999999778e-01
6.900000000000000000e+01 3.810739185661077277e-01 8.520312500000000178e-01 2.866754872014280475e-01 8.824999999999999512e-01 1.000000000000000056e-01 8.425000000000000266e-01 9.825000000000000400e-01 8.599999999999999867e-01 8.449999999999999734e-01
7.000000000000000000e+01 3.868395965546369553e-01 8.492187500000000222e-01 2.647536111128283576e-01 9.012499999999999956e-01 1.000000000000000056e-01 9.224999999999999867e-01 9.799999999999999822e-01 8.900000000000000133e-01 8.125000000000000000e-01
7.100000000000000000e+01 3.886041152477264227e-01 8.478124999999999689e-01 2.886424042889848551e-01 8.962499999999999911e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.725000000000000311e-01 8.924999999999999600e-01 8.375000000000000222e-01
7.200000000000000000e+01 3.734302984923124069e-01 8.554687500000000000e-01 2.780080683085543458e-01 8.924999999999999600e-01 1.000000000000000056e-01 9.124999999999999778e-01 9.875000000000000444e-01 8.800000000000000044e-01 7.900000000000000355e-01
7.300000000000000000e+01 3.808159041404723943e-01 8.562499999999999556e-01 3.140211811009794296e-01 8.831250000000000488e-01 1.000000000000000056e-01 7.900000000000000355e-01 9.749999999999999778e-01 8.750000000000000000e-01 8.924999999999999600e-01
7.400000000000000000e+01 3.714531827345490256e-01 8.568750000000000533e-01 3.134158018884772856e-01 8.874999999999999556e-01 1.000000000000000056e-01 8.125000000000000000e-01 9.949999999999999956e-01 8.525000000000000355e-01 8.900000000000000133e-01
7.500000000000000000e+01 3.702724034339189285e-01 8.564062500000000355e-01 2.576490309403743351e-01 9.043750000000000400e-01 1.000000000000000056e-01 8.699999999999999956e-01 9.875000000000000444e-01 8.499999999999999778e-01 9.100000000000000311e-01
7.600000000000000000e+01 3.659254783391952537e-01 8.634374999999999689e-01 2.480010144598782107e-01 9.150000000000000355e-01 1.000000000000000056e-01 8.725000000000000533e-01 9.799999999999999822e-01 8.850000000000000089e-01 9.224999999999999867e-01
7.700000000000000000e+01 3.665684657543897829e-01 8.585937500000000444e-01 2.694831596501171544e-01 9.012499999999999956e-01 1.000000000000000056e-01 8.575000000000000400e-01 9.775000000000000355e-01 9.150000000000000355e-01 8.549999999999999822e-01
7.800000000000000000e+01 3.699593462795018883e-01 8.607812500000000533e-01 2.946703321067616343e-01 8.937500000000000444e-01 1.000000000000000056e-01 8.050000000000000488e-01 9.849999999999999867e-01 8.974999999999999645e-01 8.874999999999999556e-01
7.900000000000000000e+01 3.467113459296524702e-01 8.692187500000000400e-01 2.923490102798678159e-01 8.881250000000000533e-01 1.000000000000000056e-01 8.024999999999999911e-01 9.825000000000000400e-01 8.800000000000000044e-01 8.874999999999999556e-01
8.000000000000000000e+01 3.027662280946969986e-01 8.793750000000000178e-01 2.242500476412533361e-01 9.206250000000000266e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.849999999999999867e-01 8.874999999999999556e-01 8.950000000000000178e-01
